Customer,Revenue per transaction,Month & Year
cus_JrckPapvcCFAbJ,19.12,2021-09
cus_CgxJPtXqkxzo1S,19.12,2021-09
cus_K3DQnkqeNATBJS,19.12,2021-09
cus_JJVjEFEcqDjYvZ,18.92,2021-09
cus_IxPKEXrCEPMaJp,19.12,2021-09
cus_IaAicJGMK54oOe,19.12,2021-09
cus_KEpYVPZ2z7zeW4,174.48,2021-09
cus_KEoyjpf9gOh3Rw,19.12,2021-09
cus_KEowU6junRsOhP,19.12,2021-09
cus_Gv8iL2LGfN3LHv,19.12,2021-09
cus_I24965wlM1EIHO,18.92,2021-09
cus_KEoXj1RWPegUaG,174.48,2021-09
cus_KEoXbJthbgxQEW,174.48,2021-09
cus_H6jn0XWJ8sm9OE,18.92,2021-09
cus_K3ABPNhsWyPR6l,18.92,2021-09
cus_K39oc1Wg3pHtdu,18.92,2021-09
cus_IOppznFa2w5hZ1,18.92,2021-09
cus_HTW2h9yjmxaPmJ,18.92,2021-09
cus_KEj7eAkt7e6wC6,19.12,2021-09
cus_IxGaPBwkey72IV,19.12,2021-09
cus_KEhFQsKkzrnqX4,18.92,2021-09
cus_KEeJdNqbfIbj8C,19.12,2021-09
cus_GBaABVfiCoOBOw,19.12,2021-09
cus_IlX1taD7ZSQjZV,19.12,2021-09
cus_Jg60BhbxaPXppp,18.92,2021-09
cus_IlWUb8xQ4oIo2V,19.12,2021-09
cus_KEZKCwWRX0HNRF,19.12,2021-09
cus_EtOJqc8GRA5afW,18.92,2021-09
cus_JJE5CfuddppqHb,18.92,2021-09
cus_KEYfDsA4UtyYLm,19.12,2021-09
cus_K2uPmvum2DQzZM,18.92,2021-09
cus_HTK8txLmiuM0tF,18.92,2021-09
cus_JrIEkhZf9Tvx3K,19.12,2021-09
cus_KEWL4X3ZJ0Htyz,19.12,2021-09
cus_KEVgkBmBzcEVdI,174.48,2021-09
cus_JJB2pVTE287lvg,19.12,2021-09
cus_Jg1X0DdtIKesEO,19.12,2021-09
cus_Jg1SChEj8mUhxv,19.12,2021-09
cus_KEUtbk6dUa1hqP,174.48,2021-09
cus_Ikn0PhR4hymTyo,18.92,2021-09
cus_KEULSDa1maO4EI,174.48,2021-09
cus_KETzDXZgnpUI3Y,18.92,2021-09
cus_KETyLC7nitGyob,18.92,2021-09
cus_JJ8w3xcTQaGTHL,18.92,2021-09
cus_IXjo5zPqMMngKn,18.92,2021-09
cus_H6PNjVn5PIEQvX,18.92,2021-09
cus_JJ8m9KFV0HzXnC,18.92,2021-09
cus_Ix2FzevJLTG8NJ,19.12,2021-09
cus_KET2lLTysKCJdQ,174.48,2021-09
cus_JfzAnnVSVUmzIC,18.92,2021-09
cus_JUMn8vx18G6Yjz,19.12,2021-09
cus_KES0lf8ESjjCtl,19.12,2021-09
cus_KEQrLPYETujgFR,18.92,2021-09
cus_HeRz3qmesc6rp7,18.92,2021-09
cus_KEPt9tBqOnEmBY,19.12,2021-09
cus_HHZP5jtx8YXdSZ,18.92,2021-09
cus_J7RZqcB4WQzaxS,18.92,2021-09
cus_KEMzXvTAiLxCOw,18.92,2021-09
cus_I1ZzIPOoMd5HZw,172.68,2021-09
cus_IlHN3f4NPbGiNC,18.92,2021-09
cus_HpxkmKhcOGWzZ4,19.12,2021-09
cus_KEJlpdqJwRAlbw,18.92,2021-09
cus_KEHPAiu6GwDC68,172.68,2021-09
cus_Jfn8ptLziCiTqu,19.12,2021-09
cus_Jr1c9w2zVR171H,19.12,2021-09
cus_Jr1NzzRvds3YT6,18.92,2021-09
cus_GuZawJRtMQa6Su,19.12,2021-09
cus_JqzpRde3Gx4mGr,18.92,2021-09
cus_IwnnITyJFUMa4y,19.12,2021-09
cus_IZZWxySD9QmicZ,19.12,2021-09
cus_I1TrM2f0jp5BLw,18.92,2021-09
cus_IChbCJqhN972lv,19.12,2021-09
cus_HHO5cSDGpN1u7r,19.12,2021-09
cus_JIrf2spBDDS0Jn,18.92,2021-09
cus_Fcj7HHPsDMJZrF,19.12,2021-09
cus_H685dn7eiFvL1H,19.12,2021-09
cus_HHMNfrOJv7598B,19.12,2021-09
cus_JqwPBVxFPLCe7O,19.12,2021-09
cus_Jfh6tpRbBMxHSy,18.92,2021-09
cus_IOGv8qLiLOZJqX,19.12,2021-09
cus_ICe6GO8nPeUv4S,18.92,2021-09
cus_Il6RmX6Bvtjqe2,19.12,2021-09
cus_KE8rvDzfcP5uDo,174.48,2021-09
cus_JfezcgxMi04UEo,19.12,2021-09
cus_Il5WUHogav0yv5,19.12,2021-09
cus_KE8LoEJY4CChcF,18.92,2021-09
cus_Il4WfbWr2gVaCv,18.92,2021-09
cus_JqsE8iFEvV1GW2,18.92,2021-09
cus_KE70z8ciSOMYJo,19.12,2021-09
cus_JImI09bALcRR6Q,19.12,2021-09
cus_ICaJYwWJcuYK7c,19.12,2021-09
cus_JqqqaPsNf6IDCj,18.92,2021-09
cus_JfbvMwHaHezrWv,18.92,2021-09
cus_I1LEESzoppK1Eh,174.48,2021-09
cus_K2RmwX6q43xRn1,19.12,2021-09
cus_He64BzvkiZdrQw,19.12,2021-09
cus_FzRTCDmmYtfmwM,19.12,2021-09
cus_Il0OthH6lR4LtR,19.12,2021-09
cus_KE33vnVrYA6OHd,18.92,2021-09
cus_JIi5TqCCpAyiA4,18.92,2021-09
cus_K0wZTzvwgJoum4,18.92,2021-09
cus_KE28kAqcekZlvH,18.92,2021-09
cus_IZKL3BpPHQyQag,18.92,2021-09
cus_J72FgCFTpG4sSK,18.92,2021-09
cus_IwXgm9XPEb07z3,19.12,2021-09
cus_ICSQzSe31MUtcd,19.12,2021-09
cus_Hdx4rLQLPpMtDQ,18.92,2021-09
cus_BObPTrfKXgvTki,18.92,2021-09
cus_KDvCdFpPjRXTe6,19.12,2021-09
cus_JqfoBF1xXZVpBy,19.12,2021-09
cus_DyAzRrmInmMUO5,19.12,2021-09
cus_E9OlIG6InaZb4U,19.12,2021-09
cus_KDtcoTP6CUj5wO,18.92,2021-09
cus_IkqWgUZJi4pYZk,18.92,2021-09
cus_KDsTBUXpTFN4pC,18.92,2021-09
cus_K2EpfHozjg1HXr,19.12,2021-09
cus_KDrlt6TzBD3W7q,19.12,2021-09
cus_IwQSyJZScWEwim,19.12,2021-09
cus_JIVS6Fc89269uB,19.12,2021-09
cus_INvxA7adknckWg,18.92,2021-09
cus_IZ9vfKEdJsAUke,19.12,2021-09
cus_JITuhXNZAct9TH,19.12,2021-09
cus_J6rkSHWu7dCyyj,18.92,2021-09
cus_H5k2Txda1jQrSG,19.12,2021-09
cus_KDnaB0q5ABB2Y2,19.12,2021-09
cus_K2AUqLWHckz5lY,18.92,2021-09
cus_KDn1nLckTl4fyJ,19.12,2021-09
cus_JIS7HMhiE3GktA,18.92,2021-09
cus_KDmQjnkUoRsFZS,18.92,2021-09
cus_JTgEnOxsPosdJJ,19.12,2021-09
cus_AT8WoYtavJENAc,19.12,2021-09
cus_K28QvZEkAcehbX,19.12,2021-09
cus_IkiAY0kifMADba,18.92,2021-09
cus_INrA3a4J8VGf0d,19.12,2021-09
cus_KDkmB7L8uL7hNl,174.48,2021-09
cus_KDkacw36roerzF,19.12,2021-09
cus_F3oZ6uzE8uR3No,19.12,2021-09
cus_KDk1aaoWUqVJVh,19.12,2021-09
cus_KDjnuVpveYepFk,19.12,2021-09
cus_KDj5aNJGairFj5,19.12,2021-09
cus_KDit4RysDDwOh0,19.12,2021-09
cus_KDisYGqkaIUeUN,19.12,2021-09
cus_JIOF2UpqpW5He3,18.92,2021-09
cus_JTcoka1GEkbG1g,19.12,2021-09
cus_B1AU8GURrVivop,18.92,2021-09
cus_8GLWhZDcEtGCna,19.12,2021-09
cus_GAhajC6YuIAwPP,18.92,2021-09
cus_KDhZAclsNKemOT,174.48,2021-09
cus_JqSGt8T6X4GoBq,18.92,2021-09
cus_K246TUJX0opY3i,18.92,2021-09
cus_KDgjBldVAHNnM1,18.92,2021-09
cus_KDfjD0rkEDVOjG,19.12,2021-09
cus_IZ0NnnYRw0iHxw,18.92,2021-09
cus_JIJVBQUri0dTcA,19.12,2021-09
cus_KDduXh1vv2Wqyu,172.68,2021-09
cus_Fz0Wzsv5VWyMLs,18.92,2021-09
cus_JTVMSIqAu174UC,19.12,2021-09
cus_JqLvKiWrWls4VZ,18.92,2021-09
cus_KDZ0jo9joOBDkr,19.12,2021-09
cus_KDYuGrh7yu5B81,18.92,2021-09
cus_JqHlI0OvlI5zaA,18.92,2021-09
cus_JIBrElhILuN47A,19.12,2021-09
cus_K1roOzOCx4DBjz,18.92,2021-09
cus_KDU8TgNsZSlAe3,18.92,2021-09
cus_Iw2sth43YQtSNh,19.12,2021-09
cus_JI8NfR2FGnWTQF,19.12,2021-09
cus_JqDrpqxaXFiClQ,19.12,2021-09
cus_KDS6aq0BtDFW1K,172.68,2021-09
cus_J6UnP57cYNM0OZ,19.12,2021-09
cus_JTLWhxrxheOnc1,19.12,2021-09
cus_IkOPkp5VngBdSv,19.12,2021-09
cus_JqCGsVlGEWfJto,19.12,2021-09
cus_JTLN1HgA4J3E0l,19.12,2021-09
cus_JqC2MnD414CmdD,18.92,2021-09
cus_Hp4YV9gAk7mrLU,19.12,2021-09
cus_KDQCI4ZWGBtf1F,19.12,2021-09
cus_KDPbai9owAkwHR,19.12,2021-09
cus_JqA9hxD72CNwIn,19.12,2021-09
cus_ASleBnBfd2ZRz1,19.12,2021-09
cus_JI4UDbRKjebFpn,18.92,2021-09
cus_Ivy3DMg3wpl6Xw,19.12,2021-09
cus_IkLrG0KMjNO0RO,18.92,2021-09
cus_IvxnwCvXnH94ZI,19.12,2021-09
cus_Ivxd20ep0yBIPf,19.12,2021-09
cus_JTICn3MRilmbOY,18.92,2021-09
cus_JTHoINuA8A0dvz,18.92,2021-09
cus_J6QOeXOyXsIjxC,19.12,2021-09
cus_IBrBxIiwL8xIwJ,19.12,2021-09
cus_IBoHbOwYuwhTxR,18.92,2021-09
cus_JT8Mt2XIvZQCqT,18.92,2021-09
cus_KDE3ef9JRGVNzn,18.92,2021-09
cus_K0pgUjB6PV1AYR,19.12,2021-09
cus_KDBuucVLYrS6Qt,18.92,2021-09
cus_I0R3qWlTHTdy5q,18.92,2021-09
cus_K1WjCfMF70MH9F,18.92,2021-09
cus_IBcYHUcMdhkACu,18.92,2021-09
cus_FnGXdNrRS2gEjY,18.92,2021-09
cus_IvfuYApQ7Zouch,19.12,2021-09
cus_GLLDQHwdzKzmYf,19.12,2021-09
cus_INCsL3BbVhPi9T,19.12,2021-09
cus_J69nd7nDU8zLfI,18.92,2021-09
cus_K0ToppGN1b1SSr,19.12,2021-09
cus_EgHMkZuEWVrGox,19.12,2021-09
cus_BNjP0IyuXZzEU6,19.12,2021-09
cus_FEjPMmR4yXoSQy,19.12,2021-09
cus_K1QBtJBIJ713QE,19.12,2021-09
cus_K1Ps2GrPKeEjz0,19.12,2021-09
cus_KD2UWP7or1Y6DH,19.12,2021-09
cus_K1P9lS6bqPSQxS,19.12,2021-09
cus_IN8I6vL33lQ7g6,19.12,2021-09
cus_KD1jPeVPy8Jl1a,19.12,2021-09
cus_K1OVcchGnDnUid,19.12,2021-09
cus_KD15pzSyqOtPui,18.92,2021-09
cus_IvaDspkQY4QnWc,19.12,2021-09
cus_J6420GnX9j7ya3,18.92,2021-09
cus_JeWdbcOUKdHPP3,18.92,2021-09
cus_I0FtzB8fS2zbfM,174.48,2021-09
cus_I0FlADgeFeNnsx,19.12,2021-09
cus_K1NBzqZJ953OVm,19.12,2021-09
cus_K1MVwy0jbYHWKB,19.12,2021-09
cus_EVhwLs4e7Y82Uy,18.92,2021-09
cus_GtIOkHREx2fqrL,19.12,2021-09
cus_J61kV3Yg2ShKgF,18.92,2021-09
cus_IjvImmAbQn8zv9,18.92,2021-09
cus_KCxyUMlzLIAVy6,19.12,2021-09
cus_J61KqcVoPiElfu,19.12,2021-09
cus_HobEwPZSh31xwi,18.92,2021-09
cus_KCxTXVvWpjR4tq,18.92,2021-09
cus_KCxFpxYZz4yAuH,18.92,2021-09
cus_GiPdnzeaYx5usF,19.12,2021-09
cus_HG7QB26f9wH6Pa,18.92,2021-09
cus_IuBplDMJTLxWnG,19.12,2021-09
cus_IvUtaM5rRUBmTl,18.92,2021-09
cus_KCveDfLIc1wrKT,18.92,2021-09
cus_BvgBvDj5p2LD63,18.92,2021-09
cus_KCte89L1R4cDmr,18.92,2021-09
cus_Jpe9sfNdy482od,18.92,2021-09
cus_FEZBBEgODeDH5d,18.92,2021-09
cus_I02DpLRztm4bP9,19.12,2021-09
cus_HFwzpuhWHKghdM,19.12,2021-09
cus_HzMCsy5wDOD0kr,172.68,2021-09
cus_J5om01VppXfc2O,19.12,2021-09
cus_IMrAkX3QSJZUNf,19.12,2021-09
cus_IvJoISyjb8aNgT,19.12,2021-09
cus_JeGW1IkfTnIzA2,19.12,2021-09
cus_J5njZACa2C2VLs,19.12,2021-09
cus_K15tT2mWa6QZ1B,19.12,2021-09
cus_J5lOyuMlzXcHSt,18.92,2021-09
cus_JSc3bKYkO7pgdE,19.12,2021-09
cus_JpSTGdQdURS7Vk,19.12,2021-09
cus_KChT8E54KI5Xjk,19.12,2021-09
cus_JSbRJT6UuJwAVy,19.12,2021-09
cus_DlL0DjrLtbZCbN,18.92,2021-09
cus_K13HhUxvmxjdHT,18.92,2021-09
cus_JpR0GQpG1O4tol,18.92,2021-09
cus_IvExhdyExYcSr6,18.92,2021-09
cus_KCfbT1cKiChhU3,19.12,2021-09
cus_KCeEzLMHq1kfN9,18.92,2021-09
cus_IMkYz72PC1gL6Z,19.12,2021-09
cus_FEKGNMqm5P3bL6,19.12,2021-09
cus_J5hQVmAiITV8Dq,18.92,2021-09
cus_KCde2vYFhrDSLK,174.48,2021-09
cus_KCdbzeohaLuggq,174.48,2021-09
cus_H4ZB8ZBd8VAQPh,19.12,2021-09
cus_KCcnY9XorslwT5,18.92,2021-09
cus_9Lo3Ma7d8CyCW6,18.92,2021-09
cus_K0zG5tnRhpdPxS,18.92,2021-09
cus_HoFotXnPT3LYzG,19.12,2021-09
cus_KCc7SuILLYzv5O,19.12,2021-09
cus_BBfNVZq7oWWs7Q,19.12,2021-09
cus_HzqpEV6e51Mxwq,18.92,2021-09
cus_Hzqe1qebIONT8e,172.68,2021-09
cus_IMgq26WnkHPK6M,19.12,2021-09
cus_HcbINFlKKRid2t,19.12,2021-09
cus_KCZRoGDnQFqyef,19.12,2021-09
cus_KCZ88GE9pRrlCc,19.12,2021-09
cus_HRLYKPhS5yBccx,19.12,2021-09
cus_KCXrb8NhpJa4lU,19.12,2021-09
cus_HFi897UUzeoKxX,18.92,2021-09
cus_H4PXSpilDNfMJY,19.12,2021-09
cus_KCRqbrlqQtvS4c,18.92,2021-09
cus_Jdxf8bwyjtIQ4X,18.92,2021-09
cus_J5TNWaa3E4adv1,19.12,2021-09
cus_HcOVSRmmFhtBuJ,19.12,2021-09
cus_J5PVMlE6PB3iF7,19.12,2021-09
cus_F2Q3yEznUbvA4H,19.12,2021-09
cus_IMRh3h2AjTQc1f,19.12,2021-09
cus_Jdqr3mV2RDN6kv,19.12,2021-09
cus_KCK94Vjm4g8OHL,19.12,2021-09
cus_KCK7RpL1wrF9jl,174.48,2021-09
cus_K0h5nY6Ljx1sq6,19.12,2021-09
cus_FmRsUVIzvTDawc,19.12,2021-09
cus_KCIkfr1EkOpvaj,19.12,2021-09
cus_K0fQ4D8CdSdPhG,19.12,2021-09
cus_KCI8fXrlqC2AuX,19.12,2021-09
cus_J5L7bUOzdZdgHd,19.12,2021-09
cus_J5KDH5xxP66t5B,19.12,2021-09
cus_HzWFEliYFD9Ldj,174.48,2021-09
cus_K0cf5fv1aHOoV3,19.12,2021-09
cus_HzV1e7pteLqxfj,174.48,2021-09
cus_JdlRm5ICqNaQbn,18.92,2021-09
cus_K0bxsIst8XcN35,19.12,2021-09
cus_Jdl7V8TgU5ZOJQ,19.12,2021-09
cus_JozKXGeUVqfk0Q,19.12,2021-09
cus_KCEA2PnTNhi4E7,19.12,2021-09
cus_J5HRPwr6DFkotK,19.12,2021-09
cus_Iun6w7n6e8HiIu,18.92,2021-09
cus_K0ar5iZX655MSf,18.92,2021-09
cus_J5H7BRNJc52jOE,19.12,2021-09
cus_IXYiJLNWlAB2ci,18.92,2021-09
cus_J5GsVaAPdIW2Zo,18.92,2021-09
cus_KCDNdHwiyWgI6l,19.12,2021-09
cus_KCDIlTwpeBbq5Z,18.92,2021-09
cus_KCCdImODV8Dtay,19.12,2021-09
cus_KCCSFEZHFcr4OK,18.92,2021-09
cus_IAghmYPCm7v8rY,18.92,2021-09
cus_FmL1Ft47iTqC8f,172.68,2021-09
cus_JdhvLsqyW3440j,18.92,2021-09
cus_Er0tQH89c3Y9Og,18.92,2021-09
cus_KCBFplT0ajv1wv,19.12,2021-09
cus_HcCEQB4MKAv5ri,18.92,2021-09
cus_CpVJKTBGVtrylh,18.92,2021-09
cus_IuichKOn5ugLbz,18.92,2021-09
cus_JouKa1mAoZ6vtW,18.92,2021-09
cus_KC8ppoxO7gWnWy,18.92,2021-09
cus_KC6cvvQt7XwxXQ,18.92,2021-09
cus_IMBBFFGpPV7VtZ,19.12,2021-09
cus_IM7xcnbX3A7Pqt,19.12,2021-09
cus_JoRjf4uhOlGUtX,172.41,2021-09
cus_Iua0eCbfHypRma,18.92,2021-09
cus_IuZxL9Qj4B9qap,18.92,2021-09
cus_KC0Ol4G1WfrfSB,19.12,2021-09
cus_IXKKvFsC6mHpuI,19.12,2021-09
cus_KByG8SBNJvsY7b,18.92,2021-09
cus_Fm6Mm4c9eo95pf,19.12,2021-09
cus_HQkBWhyAc0r4QI,19.12,2021-09
cus_KBxJU13QEkgFqH,19.12,2021-09
cus_K0KK2NbBvpAX61,18.92,2021-09
cus_GVnleysaou9hfn,19.12,2021-09
cus_J3x4eWeVge0fsW,144.73,2021-09
cus_EJ3XHGGDikTX1P,18.92,2021-09
cus_HzBr2JolkDfY4d,172.68,2021-09
cus_KBwAueO6f03XxK,19.12,2021-09
cus_KBw76yqxnrwAwL,18.92,2021-09
cus_J4zWqWXLSoZii8,19.12,2021-09
cus_FxJc3rZOSSJWx1,19.12,2021-09
cus_KBvKE4BFpdvdNH,19.12,2021-09
cus_J4yUgzcK47Dyhe,19.12,2021-09
cus_IirhVm9nF6AeX2,18.92,2021-09
cus_J4y1YXcyWaC7Gy,19.12,2021-09
cus_HzA6iDo3K0rWqX,19.12,2021-09
cus_FxIAgdGXzUy9wW,19.12,2021-09
cus_IAOeA3OP19o0P3,19.12,2021-09
cus_Hz9og31zTyToDd,174.48,2021-09
cus_JRoRSRZT7nOtEj,18.92,2021-09
cus_IXF8qJqk0x0XLN,19.12,2021-09
cus_J4x51IBjedBhBl,19.12,2021-09
cus_EqipbHtAPd2vRd,19.12,2021-09
cus_J3QkSZ4XgIdccw,19.12,2021-09
cus_K0FfFMppO5FS3y,18.92,2021-09
cus_Hbu1kaZxNltCu9,19.12,2021-09
cus_9hudGqgczoyNxC,19.12,2021-09
cus_KBrwk1OvnQSu6Y,19.12,2021-09
cus_KBrvQhdIx2AFLz,314.3,2021-09
cus_G8rWY5dCa7TYzV,19.12,2021-09
cus_KBrUlmhPYXbAG1,19.12,2021-09
cus_KBrQmOLl2boPDC,19.12,2021-09
cus_IALVkdhFT3vE5H,19.12,2021-09
cus_JdNKpCoBqVrv52,19.12,2021-09
cus_Joc23LFb0XAz4o,19.12,2021-09
cus_Hz6SmorvUt2buo,174.48,2021-09
cus_IuPYUaFXoADLj6,19.12,2021-09
cus_KBqQYPSWLUoqAo,19.12,2021-09
cus_IuPLKAnHG98qoe,19.12,2021-09
cus_IuOhidOekTbQTQ,19.12,2021-09
cus_EqeMRcSMnPmn0i,18.92,2021-09
cus_H3l05XdDiDQECW,19.12,2021-09
cus_JoYJKDnk7LPigx,18.92,2021-09
cus_KBnBFWkyrnSTOm,18.92,2021-09
cus_KBn3OED5KKHm0Q,18.92,2021-09
cus_Iijwt5wMW9Ec5i,18.92,2021-09
cus_HQXyH7h7tQpNaP,19.12,2021-09
cus_JGQ5qbMATFN62a,18.92,2021-09
cus_JdFIGPCgXsOw3h,18.92,2021-09
cus_KBiMfaZBsDKxjt,19.12,2021-09
cus_GVX3s3TTgf41Ib,19.12,2021-09
cus_KBgMV3NgFSwiou,18.92,2021-09
cus_HEr2XVd87hCJ7u,19.12,2021-09
cus_CS9QxiZgLORHHX,19.12,2021-09
cus_IuDX8rAJsP0tEK,19.12,2021-09
cus_K01ICOZIPXWrhh,19.12,2021-09
cus_KBcoRHt22UIsM4,19.12,2021-09
cus_Hbc1jd8I8N0Shb,19.12,2021-09
cus_JRUQYejPOW3PrD,19.12,2021-09
cus_KBZsEOMa9o6qRd,172.68,2021-09
cus_IWuqS6HZ8H7iKw,19.12,2021-09
cus_Iu7DArMn2NILcG,18.92,2021-09
cus_HynggB3dnXJN9w,19.12,2021-09
cus_H3TVPYtqlSvr6P,19.12,2021-09
cus_KBXFAE6bIWqMWE,19.12,2021-09
cus_Jzu2w5ydazJNQT,19.12,2021-09
cus_KBWvKXsmanF3nU,19.12,2021-09
cus_JRQxGOdrvex4sA,19.12,2021-09
cus_JRQsMwjgTBgD9H,19.12,2021-09
cus_BjV3vMtOBjNmGh,172.68,2021-09
cus_JoHUwns6dB7kXf,19.12,2021-09
cus_IiTIBeMcP1Yn1w,19.12,2021-09
cus_AnjQqeWOrf7g8F,19.12,2021-09
cus_DYvYTjRR4DBpiU,19.12,2021-09
cus_HbXIySz8P53JgH,18.92,2021-09
cus_JRPUV2O4a1HYou,19.12,2021-09
cus_JGAHB0cImc1UI7,18.92,2021-09
cus_ILaTFvQarEy2Ni,19.12,2021-09
cus_I9xom2jdNpFfIK,19.12,2021-09
cus_KBSbp0NjKc6h2y,18.92,2021-09
cus_KBSHesJpydOp2D,18.92,2021-09
cus_JcyEXliVjbP0TQ,18.92,2021-09
cus_KBR8Kkq5fGFT1A,174.48,2021-09
cus_J4URbmya5OOwoz,18.92,2021-09
cus_JcwxrTbIsoRO4d,18.92,2021-09
cus_KBQYaNwikctcRD,19.12,2021-09
cus_IiNducwU7exRni,18.92,2021-09
cus_KBNMEuvNvEjaTk,18.92,2021-09
cus_Jo7cSlEA66AEHY,18.92,2021-09
cus_KBK7yGT2V0SK9s,18.92,2021-09
cus_JcptfUjO3sSEfV,19.12,2021-09
cus_KBIEPqWAPY9hXM,19.12,2021-09
cus_JFxShmRQahUIbp,19.12,2021-09
cus_HESnkdV7jRcjbO,18.92,2021-09
cus_KBFxXqgkMyWeig,19.12,2021-09
cus_JR90444eqdSnY3,19.12,2021-09
cus_JzbXW2HhPbN1hg,19.12,2021-09
cus_JFtvbuLQiUzET5,19.12,2021-09
cus_FO9IjS1fwGlVfA,19.12,2021-09
cus_Jnxsy4l67Xt00D,19.12,2021-09
cus_HPzgfZdhQN2LXR,18.92,2021-09
cus_JFrxb2Ed4z7e1A,19.12,2021-09
cus_JnxMYt7d3kOOMu,18.92,2021-09
cus_Ggemb58i2qfr9Z,19.12,2021-09
cus_H387SgdIuuKU3S,19.12,2021-09
cus_HbDZPNqR2kJRHl,19.12,2021-09
cus_JzYmVBo0bicRZG,19.12,2021-09
cus_GrUscaslgGIuy0,19.12,2021-09
cus_JzXUk3N9QyD6Ck,19.12,2021-09
cus_JFpbvj7T7Jh2Cf,19.12,2021-09
cus_JR3V7hmgzxGv39,19.12,2021-09
cus_JFohrQIjMudMJV,19.12,2021-09
cus_HbARR5Dn4MoLWH,19.12,2021-09
cus_JntfQCuvt5IUmj,19.12,2021-09
cus_HmmB4HiV2JIDn1,19.12,2021-09
cus_Ii4pCUXyzKiL1E,19.12,2021-09
cus_Ii4euaTP81AnOc,19.12,2021-09
cus_HEIHxEkW2i1wxr,18.92,2021-09
cus_FlGO0lrTvknVoc,19.12,2021-09
cus_DMuveh11ozmtFO,19.12,2021-09
cus_JR1Xu1OMStbofY,18.92,2021-09
cus_JR1S3HYues8t9A,19.12,2021-09
cus_DMub6l8dxtZnQJ,19.12,2021-09
cus_CdCa4H1M9Comnu,19.12,2021-09
cus_JQz3cJS8tQnT9a,19.12,2021-09
cus_Jnol5UnoC5LKrh,18.92,2021-09
cus_I9WCzzb69EvOzK,18.92,2021-09
cus_JnmBagYA8UVbrA,18.92,2021-09
cus_IhyBaV3rlLQTFf,18.92,2021-09
cus_JQuBxgR4MRJiOM,18.92,2021-09
cus_JQtbHNOTVl60S8,18.92,2021-09
cus_KAywRSnJVoLTSO,172.68,2021-09
cus_HmXNXqIU7KGKVJ,18.92,2021-09
cus_HmVtmXl5u4rqtT,19.12,2021-09
cus_GgIVjW5EVyMDEo,19.12,2021-09
cus_GrA2QPckpoEt9W,19.12,2021-09
cus_I9KBAa2oZlvkDa,19.12,2021-09
cus_Ihme4hYF1iOBmK,19.12,2021-09
cus_J3sliVfrdibfZ6,19.12,2021-09
cus_JFUf9Wtcbe3LxX,19.12,2021-09
cus_JzBvNtL6ttWsAw,19.12,2021-09
cus_BtZyyBK7UhXU6s,19.12,2021-09
cus_JzBEScsNWdMqyd,19.12,2021-09
cus_KAo9XS5Ahlbfkn,19.12,2021-09
cus_JFTYStlyv3PV62,19.12,2021-09
cus_IhkYTfzyEhu10N,19.12,2021-09
cus_IKtgU2kOvlfnJE,19.12,2021-09
cus_HPZNG0JLV4AatX,19.12,2021-09
cus_J3q0U62VhJ6CJ6,18.92,2021-09
cus_J3pBYHEg6RWWur,19.12,2021-09
cus_ItKfBDU8YJ8BBc,19.12,2021-09
cus_JQfeiK5luOLiTe,19.12,2021-09
cus_IW6UpT3alLAzSC,18.92,2021-09
cus_HmNonRiY2SWNAm,19.12,2021-09
cus_HxzbiUIPPgxgzk,19.12,2021-09
cus_Jz6yeRrh7w0SUz,19.12,2021-09
cus_KAj1c5bU5qNG4I,18.92,2021-09
cus_GgBABCHVmdND7a,18.92,2021-09
cus_FZFbGrVT519zm8,18.92,2021-09
cus_EpXrgqsuSgIAHy,18.92,2021-09
cus_KAhzPEu5LuDE6i,172.68,2021-09
cus_JQbtp5qhYOBxzK,19.12,2021-09
cus_JnOFlZwr3h4Ppa,18.92,2021-09
cus_JnN0Z5WQg1lIHw,18.92,2021-09
cus_KAazvYbN7Fqo7W,18.92,2021-09
cus_J3bcmJkhkiukRA,19.12,2021-09
cus_HDi7KeAZMOOouz,18.92,2021-09
cus_HxmS4Ro67VZ7D4,174.48,2021-09
cus_JlxNkg670MzO0L,19.12,2021-09
cus_JysH1FM1ZBuLkt,19.12,2021-09
cus_JbyoMU2HXExzKU,18.92,2021-09
cus_IVne9VpDXTyXLl,19.12,2021-09
cus_FC8GAONKxaWeLe,19.12,2021-09
cus_GfuWJ0e7or58W9,19.12,2021-09
cus_IhOVXxKRE2W9Fx,18.92,2021-09
cus_HaSppOxMpSqch0,18.92,2021-09
cus_9gTN7DQqA3rY05,18.92,2021-09
cus_JQKQQeFricYc6s,18.92,2021-09
cus_G7P17xxSDx2ly6,19.12,2021-09
cus_KAOv6pn3G4bzMr,19.12,2021-09
cus_JQIiJgQY3OY8HN,19.12,2021-09
cus_JlTiM4EcmaB3qh,18.92,2021-09
cus_JQI9SJg3sMvaf0,19.12,2021-09
cus_JykIy54Jr6Rzr9,19.12,2021-09
cus_6B8MuT3EBVJGaE,19.12,2021-09
cus_IhJsMsDJzJi99g,19.12,2021-09
cus_J3Q9v66tVB5qW6,19.12,2021-09
cus_JbsqjOTVQTkVY6,19.12,2021-09
cus_KAMOWAs1nvCl03,19.12,2021-09
cus_JyjGf6VoNtAMRn,19.12,2021-09
cus_HDWfrh7vucObaj,19.12,2021-09
cus_JQG4ukB7udOV5X,18.92,2021-09
